iter	Passed	Remaining
782	8296	2299
783	8306	2288
784	8317	2278
785	8327	2267
786	8337	2256
787	8346	2245
788	8356	2234
789	8366	2223
790	8376	2213
791	8385	2202
792	8394	2191
793	8405	2180
794	8415	2169
795	8424	2159
796	8434	2148
797	8444	2137
798	8454	2126
799	8464	2116
800	8474	2105
801	8484	2094
802	8495	2084
803	8505	2073
804	8515	2062
805	8525	2052
806	8536	2041
807	8546	2030
808	8556	2020
809	8567	2009
810	8578	1999
811	8588	1988
812	8598	1977
813	8609	1967
814	8618	1956
815	8629	1945
816	8639	1935
817	8648	1924
818	8658	1913
819	8668	1902
820	8678	1892
821	8690	1881
822	8701	1871
823	8711	1860
824	8721	1849
825	8731	1839
826	8741	1828
827	8751	1818
828	8762	1807
829	8771	1796
830	8782	1786
831	8793	1775
832	8805	1765
833	8815	1754
834	8826	1744
835	8837	1733
836	8848	1723
837	8858	1712
838	8868	1701
839	8880	1691
840	8890	1680
841	8901	1670
842	8912	1659
843	8923	1649
844	8932	1638
845	8943	1628
846	8954	1617
847	8964	1606
848	8975	1596
849	8985	1585
850	8996	1575
851	9007	1564
852	9019	1554
853	9029	1543
854	9040	1533
855	9051	1522
856	9061	1512
857	9071	1501
858	9082	1490
859	9093	1480
860	9104	1469
861	9115	1459
862	9125	1448
863	9136	1438
864	9148	1427
865	9158	1417
866	9169	1406
867	9180	1396
868	9190	1385
869	9202	1375
870	9213	1364
871	9223	1353
872	9233	1343
873	9243	1332
874	9255	1322
875	9265	1311
876	9275	1300
877	9286	1290
878	9297	1279
879	9308	1269
880	9320	1258
881	9330	1248
882	9341	1237
883	9351	1227
884	9363	1216
885	9374	1206
886	9384	1195
887	9395	1185
888	9405	1174
889	9417	1163
890	9427	1153
891	9438	1142
892	9449	1132
893	9459	1121
894	9471	1111
895	9482	1100
896	9493	1090
897	9504	1079
898	9515	1069
899	9526	1058
900	9538	1048
901	9549	1037
902	9560	1026
903	9571	1016
904	9582	1005
905	9592	995
906	9602	984
907	9613	974
908	9623	963
909	9634	952
910	9646	942
911	9657	931
912	9667	921
913	9678	910
914	9690	900
915	9701	889
916	9711	878
917	9722	868
918	9732	857
919	9743	847
920	9754	836
921	9765	826
922	9775	815
923	9785	804
924	9796	794
925	9807	783
926	9817	773
927	9827	762
928	9838	751
929	9849	741
930	9859	730
931	9869	720
932	9879	709
933	9890	698
934	9901	688
935	9912	677
936	9922	667
937	9932	656
938	9943	645
939	9953	635
940	9964	624
941	9975	614
942	9986	603
943	9996	593
944	10006	582
945	10017	571
946	10027	561
947	10038	550
948	10049	540
949	10060	529
950	10070	518
951	10080	508
952	10091	497
953	10101	487
954	10111	476
955	10121	465
956	10131	455
957	10141	444
958	10152	434
959	10162	423
960	10172	412
961	10182	402
962	10191	391
963	10201	380
964	10212	370
965	10223	359
966	10232	349
967	10243	338
968	10253	328
969	10263	317
970	10274	306
971	10284	296
972	10294	285
973	10304	275
974	10314	264
975	10324	253
976	10334	243
977	10345	232
978	10354	222
979	10365	211
980	10378	201
981	10389	190
982	10400	179
983	10411	169
984	10421	158
985	10431	148
986	10441	137
987	10452	126
988	10462	116
989	10472	105
990	10482	95
991	10492	84
992	10503	74
993	10513	63
994	10524	52
995	10534	42
996	10545	31
997	10555	21
998	10565	10
999	10575	0
